L1,L2,L3,Count of JOB
main_7,sub_7_15,deep_7_15_44,14
main_7,sub_7_15,deep_7_15_45,16
main_7,sub_7_15,deep_7_15_46,8
main_7,sub_7_15,deep_7_15_47,6
main_7,sub_7_15,deep_7_15_48,4
main_7,sub_7_15,deep_7_15_49,14
main_7,sub_7_15,deep_7_15_5,4
main_7,sub_7_15,deep_7_15_6,14
main_7,sub_7_15,deep_7_15_7,14
main_7,sub_7_15,deep_7_15_8,14
main_7,sub_7_15,deep_7_15_9,12
main_7,sub_7_16,deep_7_16_0,4
main_7,sub_7_16,deep_7_16_1,16
main_7,sub_7_16,deep_7_16_10,6
main_7,sub_7_16,deep_7_16_11,2
main_7,sub_7_16,deep_7_16_12,10
main_7,sub_7_16,deep_7_16_13,14
main_7,sub_7_16,deep_7_16_14,6
main_7,sub_7_16,deep_7_16_15,16
main_7,sub_7_16,deep_7_16_16,4
main_7,sub_7_16,deep_7_16_17,4
main_7,sub_7_16,deep_7_16_18,4
main_7,sub_7_16,deep_7_16_19,2
main_7,sub_7_16,deep_7_16_2,8
main_7,sub_7_16,deep_7_16_20,4
main_7,sub_7_16,deep_7_16_21,8
main_7,sub_7_16,deep_7_16_22,14
main_7,sub_7_16,deep_7_16_23,10
main_7,sub_7_16,deep_7_16_24,2
main_7,sub_7_16,deep_7_16_25,6
main_7,sub_7_16,deep_7_16_26,12
main_7,sub_7_16,deep_7_16_27,8
main_7,sub_7_16,deep_7_16_28,14
main_7,sub_7_16,deep_7_16_29,6
main_7,sub_7_16,deep_7_16_3,8
main_7,sub_7_16,deep_7_16_30,8
main_7,sub_7_16,deep_7_16_31,18
main_7,sub_7_16,deep_7_16_32,8
main_7,sub_7_16,deep_7_16_33,6
main_7,sub_7_16,deep_7_16_34,10
main_7,sub_7_16,deep_7_16_35,4
main_7,sub_7_16,deep_7_16_36,8
main_7,sub_7_16,deep_7_16_37,16
main_7,sub_7_16,deep_7_16_38,10
main_7,sub_7_16,deep_7_16_39,16
main_7,sub_7_16,deep_7_16_4,6
main_7,sub_7_16,deep_7_16_40,4
main_7,sub_7_16,deep_7_16_41,2
main_7,sub_7_16,deep_7_16_42,14
main_7,sub_7_16,deep_7_16_43,18
main_7,sub_7_16,deep_7_16_44,4
main_7,sub_7_16,deep_7_16_45,12
main_7,sub_7_16,deep_7_16_46,2
main_7,sub_7_16,deep_7_16_47,14
main_7,sub_7_16,deep_7_16_48,8
main_7,sub_7_16,deep_7_16_49,2
main_7,sub_7_16,deep_7_16_5,16
main_7,sub_7_16,deep_7_16_6,18
main_7,sub_7_16,deep_7_16_7,14
main_7,sub_7_16,deep_7_16_8,18
main_7,sub_7_16,deep_7_16_9,8
main_7,sub_7_17,deep_7_17_0,2
main_7,sub_7_17,deep_7_17_1,4
main_7,sub_7_17,deep_7_17_10,14
main_7,sub_7_17,deep_7_17_11,16
main_7,sub_7_17,deep_7_17_12,4
main_7,sub_7_17,deep_7_17_13,12
main_7,sub_7_17,deep_7_17_14,4
main_7,sub_7_17,deep_7_17_15,2
main_7,sub_7_17,deep_7_17_16,2
main_7,sub_7_17,deep_7_17_17,6
main_7,sub_7_17,deep_7_17_18,6
main_7,sub_7_17,deep_7_17_19,4
main_7,sub_7_17,deep_7_17_2,10
main_7,sub_7_17,deep_7_17_20,2
main_7,sub_7_17,deep_7_17_21,2
main_7,sub_7_17,deep_7_17_22,6
main_7,sub_7_17,deep_7_17_23,18
main_7,sub_7_17,deep_7_17_24,18
main_7,sub_7_17,deep_7_17_25,8
main_7,sub_7_17,deep_7_17_26,10
main_7,sub_7_17,deep_7_17_27,14
main_7,sub_7_17,deep_7_17_28,16
main_7,sub_7_17,deep_7_17_29,14
main_7,sub_7_17,deep_7_17_3,14
main_7,sub_7_17,deep_7_17_30,16
main_7,sub_7_17,deep_7_17_31,6
main_7,sub_7_17,deep_7_17_32,14
main_7,sub_7_17,deep_7_17_33,4
main_7,sub_7_17,deep_7_17_34,4
main_7,sub_7_17,deep_7_17_35,8
main_7,sub_7_17,deep_7_17_36,10
main_7,sub_7_17,deep_7_17_37,6
main_7,sub_7_17,deep_7_17_38,2
main_7,sub_7_17,deep_7_17_39,12
main_7,sub_7_17,deep_7_17_4,8
main_7,sub_7_17,deep_7_17_40,10
main_7,sub_7_17,deep_7_17_41,8
main_7,sub_7_17,deep_7_17_42,8
main_7,sub_7_17,deep_7_17_43,8
main_7,sub_7_17,deep_7_17_44,12
main_7,sub_7_17,deep_7_17_45,2
main_7,sub_7_17,deep_7_17_46,2
main_7,sub_7_17,deep_7_17_47,10
main_7,sub_7_17,deep_7_17_48,18
main_7,sub_7_17,deep_7_17_49,14
main_7,sub_7_17,deep_7_17_5,12
main_7,sub_7_17,deep_7_17_6,12
main_7,sub_7_17,deep_7_17_7,8
main_7,sub_7_17,deep_7_17_8,8
main_7,sub_7_17,deep_7_17_9,8
main_7,sub_7_18,deep_7_18_0,6
main_7,sub_7_18,deep_7_18_1,4
main_7,sub_7_18,deep_7_18_10,12
main_7,sub_7_18,deep_7_18_11,18
main_7,sub_7_18,deep_7_18_12,18
main_7,sub_7_18,deep_7_18_13,16
main_7,sub_7_18,deep_7_18_14,2
main_7,sub_7_18,deep_7_18_15,6
main_7,sub_7_18,deep_7_18_16,16
main_7,sub_7_18,deep_7_18_17,6
main_7,sub_7_18,deep_7_18_18,10
main_7,sub_7_18,deep_7_18_19,4
main_7,sub_7_18,deep_7_18_2,10
main_7,sub_7_18,deep_7_18_20,10
main_7,sub_7_18,deep_7_18_21,4
main_7,sub_7_18,deep_7_18_22,18
main_7,sub_7_18,deep_7_18_23,12
main_7,sub_7_18,deep_7_18_24,14
main_7,sub_7_18,deep_7_18_25,2
main_7,sub_7_18,deep_7_18_26,18
main_7,sub_7_18,deep_7_18_27,6
main_7,sub_7_18,deep_7_18_28,10
main_7,sub_7_18,deep_7_18_29,10
main_7,sub_7_18,deep_7_18_3,16
main_7,sub_7_18,deep_7_18_30,14
main_7,sub_7_18,deep_7_18_31,10
main_7,sub_7_18,deep_7_18_32,6
main_7,sub_7_18,deep_7_18_33,4
main_7,sub_7_18,deep_7_18_34,2
main_7,sub_7_18,deep_7_18_35,12
main_7,sub_7_18,deep_7_18_36,12
main_7,sub_7_18,deep_7_18_37,4
main_7,sub_7_18,deep_7_18_38,18
main_7,sub_7_18,deep_7_18_39,10
main_7,sub_7_18,deep_7_18_4,14
main_7,sub_7_18,deep_7_18_40,2
main_7,sub_7_18,deep_7_18_41,6
main_7,sub_7_18,deep_7_18_42,14
main_7,sub_7_18,deep_7_18_43,4
main_7,sub_7_18,deep_7_18_44,10
main_7,sub_7_18,deep_7_18_45,6
main_7,sub_7_18,deep_7_18_46,12
main_7,sub_7_18,deep_7_18_47,14
main_7,sub_7_18,deep_7_18_48,4
main_7,sub_7_18,deep_7_18_49,2
main_7,sub_7_18,deep_7_18_5,16
main_7,sub_7_18,deep_7_18_6,6
main_7,sub_7_18,deep_7_18_7,16
main_7,sub_7_18,deep_7_18_8,16
main_7,sub_7_18,deep_7_18_9,14
main_7,sub_7_19,deep_7_19_0,4
main_7,sub_7_19,deep_7_19_1,8
main_7,sub_7_19,deep_7_19_10,12
main_7,sub_7_19,deep_7_19_11,2
main_7,sub_7_19,deep_7_19_12,8
main_7,sub_7_19,deep_7_19_13,18
main_7,sub_7_19,deep_7_19_14,4
main_7,sub_7_19,deep_7_19_15,16
main_7,sub_7_19,deep_7_19_16,16
main_7,sub_7_19,deep_7_19_17,2
main_7,sub_7_19,deep_7_19_18,12
main_7,sub_7_19,deep_7_19_19,14
main_7,sub_7_19,deep_7_19_2,6
main_7,sub_7_19,deep_7_19_20,2
main_7,sub_7_19,deep_7_19_21,6
main_7,sub_7_19,deep_7_19_22,12
main_7,sub_7_19,deep_7_19_23,18
main_7,sub_7_19,deep_7_19_24,10
main_7,sub_7_19,deep_7_19_25,10
main_7,sub_7_19,deep_7_19_26,18
main_7,sub_7_19,deep_7_19_27,10
main_7,sub_7_19,deep_7_19_28,14
main_7,sub_7_19,deep_7_19_29,14
main_7,sub_7_19,deep_7_19_3,6
main_7,sub_7_19,deep_7_19_30,16
main_7,sub_7_19,deep_7_19_31,4
main_7,sub_7_19,deep_7_19_32,16
main_7,sub_7_19,deep_7_19_33,2
main_7,sub_7_19,deep_7_19_34,14
main_7,sub_7_19,deep_7_19_35,6
main_7,sub_7_19,deep_7_19_36,18
main_7,sub_7_19,deep_7_19_37,16
main_7,sub_7_19,deep_7_19_38,14
main_7,sub_7_19,deep_7_19_39,6
main_7,sub_7_19,deep_7_19_4,8
main_7,sub_7_19,deep_7_19_40,14
main_7,sub_7_19,deep_7_19_41,8
main_7,sub_7_19,deep_7_19_42,4
main_7,sub_7_19,deep_7_19_43,8
main_7,sub_7_19,deep_7_19_44,14
main_7,sub_7_19,deep_7_19_45,8
main_7,sub_7_19,deep_7_19_46,2
main_7,sub_7_19,deep_7_19_47,8
main_7,sub_7_19,deep_7_19_48,6
main_7,sub_7_19,deep_7_19_49,12
main_7,sub_7_19,deep_7_19_5,6
main_7,sub_7_19,deep_7_19_6,4
main_7,sub_7_19,deep_7_19_7,14
main_7,sub_7_19,deep_7_19_8,6
main_7,sub_7_19,deep_7_19_9,16
main_7,sub_7_2,deep_7_2_0,14
main_7,sub_7_2,deep_7_2_1,4
main_7,sub_7_2,deep_7_2_10,10
main_7,sub_7_2,deep_7_2_11,8
main_7,sub_7_2,deep_7_2_12,14
main_7,sub_7_2,deep_7_2_13,6
main_7,sub_7_2,deep_7_2_14,4
main_7,sub_7_2,deep_7_2_15,8
main_7,sub_7_2,deep_7_2_16,10
main_7,sub_7_2,deep_7_2_17,16
main_7,sub_7_2,deep_7_2_18,14
main_7,sub_7_2,deep_7_2_19,14
main_7,sub_7_2,deep_7_2_2,12
main_7,sub_7_2,deep_7_2_20,10
main_7,sub_7_2,deep_7_2_21,12
main_7,sub_7_2,deep_7_2_22,16
main_7,sub_7_2,deep_7_2_23,16
main_7,sub_7_2,deep_7_2_24,14
main_7,sub_7_2,deep_7_2_25,14
main_7,sub_7_2,deep_7_2_26,8
main_7,sub_7_2,deep_7_2_27,4
main_7,sub_7_2,deep_7_2_28,14
main_7,sub_7_2,deep_7_2_29,12
main_7,sub_7_2,deep_7_2_3,18
main_7,sub_7_2,deep_7_2_30,2
main_7,sub_7_2,deep_7_2_31,10
main_7,sub_7_2,deep_7_2_32,10
main_7,sub_7_2,deep_7_2_33,18
main_7,sub_7_2,deep_7_2_34,18
main_7,sub_7_2,deep_7_2_35,14
main_7,sub_7_2,deep_7_2_36,10
main_7,sub_7_2,deep_7_2_37,12
main_7,sub_7_2,deep_7_2_38,8
main_7,sub_7_2,deep_7_2_39,10
main_7,sub_7_2,deep_7_2_4,4
main_7,sub_7_2,deep_7_2_40,18
main_7,sub_7_2,deep_7_2_41,10
main_7,sub_7_2,deep_7_2_42,14
main_7,sub_7_2,deep_7_2_43,2
main_7,sub_7_2,deep_7_2_44,16
main_7,sub_7_2,deep_7_2_45,18
main_7,sub_7_2,deep_7_2_46,12
main_7,sub_7_2,deep_7_2_47,12
main_7,sub_7_2,deep_7_2_48,6
main_7,sub_7_2,deep_7_2_49,6
main_7,sub_7_2,deep_7_2_5,4
main_7,sub_7_2,deep_7_2_6,14
main_7,sub_7_2,deep_7_2_7,6
main_7,sub_7_2,deep_7_2_8,4
main_7,sub_7_2,deep_7_2_9,12
main_7,sub_7_3,deep_7_3_0,2
main_7,sub_7_3,deep_7_3_1,4
main_7,sub_7_3,deep_7_3_10,10
main_7,sub_7_3,deep_7_3_11,8
main_7,sub_7_3,deep_7_3_12,2
main_7,sub_7_3,deep_7_3_13,14
main_7,sub_7_3,deep_7_3_14,16
main_7,sub_7_3,deep_7_3_15,12
main_7,sub_7_3,deep_7_3_16,18
main_7,sub_7_3,deep_7_3_17,12
main_7,sub_7_3,deep_7_3_18,6
main_7,sub_7_3,deep_7_3_19,6
main_7,sub_7_3,deep_7_3_2,12
main_7,sub_7_3,deep_7_3_20,14
main_7,sub_7_3,deep_7_3_21,2
main_7,sub_7_3,deep_7_3_22,18
main_7,sub_7_3,deep_7_3_23,10
main_7,sub_7_3,deep_7_3_24,8
main_7,sub_7_3,deep_7_3_25,12
main_7,sub_7_3,deep_7_3_26,10
main_7,sub_7_3,deep_7_3_27,16
main_7,sub_7_3,deep_7_3_28,8
main_7,sub_7_3,deep_7_3_29,18
main_7,sub_7_3,deep_7_3_3,8
main_7,sub_7_3,deep_7_3_30,6
main_7,sub_7_3,deep_7_3_31,6
main_7,sub_7_3,deep_7_3_32,2
main_7,sub_7_3,deep_7_3_33,6
main_7,sub_7_3,deep_7_3_34,10
main_7,sub_7_3,deep_7_3_35,14
main_7,sub_7_3,deep_7_3_36,14
main_7,sub_7_3,deep_7_3_37,18
main_7,sub_7_3,deep_7_3_38,10
main_7,sub_7_3,deep_7_3_39,12
main_7,sub_7_3,deep_7_3_4,16
main_7,sub_7_3,deep_7_3_40,18
main_7,sub_7_3,deep_7_3_41,6
main_7,sub_7_3,deep_7_3_42,14
main_7,sub_7_3,deep_7_3_43,18
main_7,sub_7_3,deep_7_3_44,10
main_7,sub_7_3,deep_7_3_45,8
main_7,sub_7_3,deep_7_3_46,14
main_7,sub_7_3,deep_7_3_47,12
main_7,sub_7_3,deep_7_3_48,14
main_7,sub_7_3,deep_7_3_49,8
main_7,sub_7_3,deep_7_3_5,14
main_7,sub_7_3,deep_7_3_6,6
main_7,sub_7_3,deep_7_3_7,12
main_7,sub_7_3,deep_7_3_8,18
main_7,sub_7_3,deep_7_3_9,12
main_7,sub_7_4,deep_7_4_0,18
main_7,sub_7_4,deep_7_4_1,14
main_7,sub_7_4,deep_7_4_10,16
main_7,sub_7_4,deep_7_4_11,18
main_7,sub_7_4,deep_7_4_12,4
main_7,sub_7_4,deep_7_4_13,8
main_7,sub_7_4,deep_7_4_14,2
main_7,sub_7_4,deep_7_4_15,6
main_7,sub_7_4,deep_7_4_16,10
main_7,sub_7_4,deep_7_4_17,18
main_7,sub_7_4,deep_7_4_18,10
main_7,sub_7_4,deep_7_4_19,18
main_7,sub_7_4,deep_7_4_2,12
main_7,sub_7_4,deep_7_4_20,2
main_7,sub_7_4,deep_7_4_21,6
main_7,sub_7_4,deep_7_4_22,12
main_7,sub_7_4,deep_7_4_23,4
main_7,sub_7_4,deep_7_4_24,14
main_7,sub_7_4,deep_7_4_25,14
main_7,sub_7_4,deep_7_4_26,16
main_7,sub_7_4,deep_7_4_27,16
main_7,sub_7_4,deep_7_4_28,10
main_7,sub_7_4,deep_7_4_29,12
main_7,sub_7_4,deep_7_4_3,8
main_7,sub_7_4,deep_7_4_30,14
main_7,sub_7_4,deep_7_4_31,14
main_7,sub_7_4,deep_7_4_32,12
main_7,sub_7_4,deep_7_4_33,6
main_7,sub_7_4,deep_7_4_34,6
main_7,sub_7_4,deep_7_4_35,8
main_7,sub_7_4,deep_7_4_36,12
main_7,sub_7_4,deep_7_4_37,12
main_7,sub_7_4,deep_7_4_38,14
main_7,sub_7_4,deep_7_4_39,6
main_7,sub_7_4,deep_7_4_4,4
main_7,sub_7_4,deep_7_4_40,4
main_7,sub_7_4,deep_7_4_41,6
main_7,sub_7_4,deep_7_4_42,10
main_7,sub_7_4,deep_7_4_43,10
main_7,sub_7_4,deep_7_4_44,6
main_7,sub_7_4,deep_7_4_45,14
main_7,sub_7_4,deep_7_4_46,2
main_7,sub_7_4,deep_7_4_47,12
main_7,sub_7_4,deep_7_4_48,16
main_7,sub_7_4,deep_7_4_49,18
main_7,sub_7_4,deep_7_4_5,8
main_7,sub_7_4,deep_7_4_6,16
main_7,sub_7_4,deep_7_4_7,10
main_7,sub_7_4,deep_7_4_8,8
main_7,sub_7_4,deep_7_4_9,14
main_7,sub_7_5,deep_7_5_0,12
main_7,sub_7_5,deep_7_5_1,6
main_7,sub_7_5,deep_7_5_10,10
main_7,sub_7_5,deep_7_5_11,14
main_7,sub_7_5,deep_7_5_12,10
main_7,sub_7_5,deep_7_5_13,16
main_7,sub_7_5,deep_7_5_14,14
main_7,sub_7_5,deep_7_5_15,2
main_7,sub_7_5,deep_7_5_16,2
main_7,sub_7_5,deep_7_5_17,8
main_7,sub_7_5,deep_7_5_18,2
main_7,sub_7_5,deep_7_5_19,14
main_7,sub_7_5,deep_7_5_2,14
main_7,sub_7_5,deep_7_5_20,10
main_7,sub_7_5,deep_7_5_21,18
main_7,sub_7_5,deep_7_5_22,16
main_7,sub_7_5,deep_7_5_23,2
main_7,sub_7_5,deep_7_5_24,6
main_7,sub_7_5,deep_7_5_25,18
main_7,sub_7_5,deep_7_5_26,14
main_7,sub_7_5,deep_7_5_27,8
main_7,sub_7_5,deep_7_5_28,6
main_7,sub_7_5,deep_7_5_29,16
main_7,sub_7_5,deep_7_5_3,14
main_7,sub_7_5,deep_7_5_30,10
main_7,sub_7_5,deep_7_5_31,4
main_7,sub_7_5,deep_7_5_32,8
main_7,sub_7_5,deep_7_5_33,16
main_7,sub_7_5,deep_7_5_34,6
main_7,sub_7_5,deep_7_5_35,4
main_7,sub_7_5,deep_7_5_36,12
main_7,sub_7_5,deep_7_5_37,6
main_7,sub_7_5,deep_7_5_38,18
main_7,sub_7_5,deep_7_5_39,2
main_7,sub_7_5,deep_7_5_4,14
main_7,sub_7_5,deep_7_5_40,18
main_7,sub_7_5,deep_7_5_41,12
main_7,sub_7_5,deep_7_5_42,16
main_7,sub_7_5,deep_7_5_43,10
main_7,sub_7_5,deep_7_5_44,2
main_7,sub_7_5,deep_7_5_45,12
main_7,sub_7_5,deep_7_5_46,8
main_7,sub_7_5,deep_7_5_47,10
main_7,sub_7_5,deep_7_5_48,16
main_7,sub_7_5,deep_7_5_49,2
main_7,sub_7_5,deep_7_5_5,18
main_7,sub_7_5,deep_7_5_6,10
main_7,sub_7_5,deep_7_5_7,18
main_7,sub_7_5,deep_7_5_8,18
main_7,sub_7_5,deep_7_5_9,12
main_7,sub_7_6,deep_7_6_0,18
main_7,sub_7_6,deep_7_6_1,10
main_7,sub_7_6,deep_7_6_10,18
main_7,sub_7_6,deep_7_6_11,8
main_7,sub_7_6,deep_7_6_12,4
main_7,sub_7_6,deep_7_6_13,4
main_7,sub_7_6,deep_7_6_14,2
main_7,sub_7_6,deep_7_6_15,16
main_7,sub_7_6,deep_7_6_16,10
main_7,sub_7_6,deep_7_6_17,2
main_7,sub_7_6,deep_7_6_18,16
main_7,sub_7_6,deep_7_6_19,6
main_7,sub_7_6,deep_7_6_2,10
main_7,sub_7_6,deep_7_6_20,8
main_7,sub_7_6,deep_7_6_21,8
main_7,sub_7_6,deep_7_6_22,4
main_7,sub_7_6,deep_7_6_23,8
main_7,sub_7_6,deep_7_6_24,14
main_7,sub_7_6,deep_7_6_25,6
main_7,sub_7_6,deep_7_6_26,16
main_7,sub_7_6,deep_7_6_27,14
main_7,sub_7_6,deep_7_6_28,14
main_7,sub_7_6,deep_7_6_29,10
main_7,sub_7_6,deep_7_6_3,10
main_7,sub_7_6,deep_7_6_30,10
main_7,sub_7_6,deep_7_6_31,8
main_7,sub_7_6,deep_7_6_32,6
main_7,sub_7_6,deep_7_6_33,14
main_7,sub_7_6,deep_7_6_34,18
main_7,sub_7_6,deep_7_6_35,16
main_7,sub_7_6,deep_7_6_36,16
main_7,sub_7_6,deep_7_6_37,18
main_7,sub_7_6,deep_7_6_38,4
main_7,sub_7_6,deep_7_6_39,10
main_7,sub_7_6,deep_7_6_4,8
main_7,sub_7_6,deep_7_6_40,18
main_7,sub_7_6,deep_7_6_41,8
main_7,sub_7_6,deep_7_6_42,18
main_7,sub_7_6,deep_7_6_43,16
main_7,sub_7_6,deep_7_6_44,6
main_7,sub_7_6,deep_7_6_45,18
main_7,sub_7_6,deep_7_6_46,14
main_7,sub_7_6,deep_7_6_47,2
main_7,sub_7_6,deep_7_6_48,10
main_7,sub_7_6,deep_7_6_49,4
main_7,sub_7_6,deep_7_6_5,4
main_7,sub_7_6,deep_7_6_6,6
main_7,sub_7_6,deep_7_6_7,18
main_7,sub_7_6,deep_7_6_8,18
main_7,sub_7_6,deep_7_6_9,14
main_7,sub_7_7,deep_7_7_0,2
main_7,sub_7_7,deep_7_7_1,16
main_7,sub_7_7,deep_7_7_10,18
main_7,sub_7_7,deep_7_7_11,4
main_7,sub_7_7,deep_7_7_12,16
main_7,sub_7_7,deep_7_7_13,6
main_7,sub_7_7,deep_7_7_14,2
main_7,sub_7_7,deep_7_7_15,16
main_7,sub_7_7,deep_7_7_16,18
main_7,sub_7_7,deep_7_7_17,10
main_7,sub_7_7,deep_7_7_18,6
main_7,sub_7_7,deep_7_7_19,18
main_7,sub_7_7,deep_7_7_2,4
main_7,sub_7_7,deep_7_7_20,16
main_7,sub_7_7,deep_7_7_21,10
main_7,sub_7_7,deep_7_7_22,4
main_7,sub_7_7,deep_7_7_23,16
main_7,sub_7_7,deep_7_7_24,4
main_7,sub_7_7,deep_7_7_25,14
main_7,sub_7_7,deep_7_7_26,8
main_7,sub_7_7,deep_7_7_27,6
main_7,sub_7_7,deep_7_7_28,12
main_7,sub_7_7,deep_7_7_29,2
main_7,sub_7_7,deep_7_7_3,14
main_7,sub_7_7,deep_7_7_30,16
main_7,sub_7_7,deep_7_7_31,4
main_7,sub_7_7,deep_7_7_32,6
main_7,sub_7_7,deep_7_7_33,6
main_7,sub_7_7,deep_7_7_34,14
main_7,sub_7_7,deep_7_7_35,10
main_7,sub_7_7,deep_7_7_36,16
main_7,sub_7_7,deep_7_7_37,12
main_7,sub_7_7,deep_7_7_38,2
main_7,sub_7_7,deep_7_7_39,10
main_7,sub_7_7,deep_7_7_4,14
main_7,sub_7_7,deep_7_7_40,6
main_7,sub_7_7,deep_7_7_41,10
main_7,sub_7_7,deep_7_7_42,18
main_7,sub_7_7,deep_7_7_43,10
main_7,sub_7_7,deep_7_7_44,4
main_7,sub_7_7,deep_7_7_45,4
main_7,sub_7_7,deep_7_7_46,4
main_7,sub_7_7,deep_7_7_47,10
main_7,sub_7_7,deep_7_7_48,12
main_7,sub_7_7,deep_7_7_49,10
main_7,sub_7_7,deep_7_7_5,12
main_7,sub_7_7,deep_7_7_6,6
main_7,sub_7_7,deep_7_7_7,2
main_7,sub_7_7,deep_7_7_8,14
main_7,sub_7_7,deep_7_7_9,10
main_7,sub_7_8,deep_7_8_0,18
main_7,sub_7_8,deep_7_8_1,8
main_7,sub_7_8,deep_7_8_10,12
main_7,sub_7_8,deep_7_8_11,4
main_7,sub_7_8,deep_7_8_12,10
main_7,sub_7_8,deep_7_8_13,2
main_7,sub_7_8,deep_7_8_14,10
main_7,sub_7_8,deep_7_8_15,6
main_7,sub_7_8,deep_7_8_16,8
main_7,sub_7_8,deep_7_8_17,8
main_7,sub_7_8,deep_7_8_18,2
main_7,sub_7_8,deep_7_8_19,8
main_7,sub_7_8,deep_7_8_2,2
main_7,sub_7_8,deep_7_8_20,18
main_7,sub_7_8,deep_7_8_21,2
main_7,sub_7_8,deep_7_8_22,8
main_7,sub_7_8,deep_7_8_23,4
main_7,sub_7_8,deep_7_8_24,10
main_7,sub_7_8,deep_7_8_25,14
main_7,sub_7_8,deep_7_8_26,4
main_7,sub_7_8,deep_7_8_27,4
main_7,sub_7_8,deep_7_8_28,14
main_7,sub_7_8,deep_7_8_29,2
main_7,sub_7_8,deep_7_8_3,6
main_7,sub_7_8,deep_7_8_30,14
main_7,sub_7_8,deep_7_8_31,12
main_7,sub_7_8,deep_7_8_32,14
main_7,sub_7_8,deep_7_8_33,6
main_7,sub_7_8,deep_7_8_34,18
main_7,sub_7_8,deep_7_8_35,10
main_7,sub_7_8,deep_7_8_36,16
main_7,sub_7_8,deep_7_8_37,2
main_7,sub_7_8,deep_7_8_38,14
main_7,sub_7_8,deep_7_8_39,2
main_7,sub_7_8,deep_7_8_4,10
main_7,sub_7_8,deep_7_8_40,10
main_7,sub_7_8,deep_7_8_41,18
main_7,sub_7_8,deep_7_8_42,4
main_7,sub_7_8,deep_7_8_43,8
main_7,sub_7_8,deep_7_8_44,2
main_7,sub_7_8,deep_7_8_45,16
main_7,sub_7_8,deep_7_8_46,8
main_7,sub_7_8,deep_7_8_47,18
main_7,sub_7_8,deep_7_8_48,10
main_7,sub_7_8,deep_7_8_49,2
main_7,sub_7_8,deep_7_8_5,14
main_7,sub_7_8,deep_7_8_6,4
main_7,sub_7_8,deep_7_8_7,10
main_7,sub_7_8,deep_7_8_8,4
main_7,sub_7_8,deep_7_8_9,10
main_7,sub_7_9,deep_7_9_0,12
main_7,sub_7_9,deep_7_9_1,14
main_7,sub_7_9,deep_7_9_10,8
main_7,sub_7_9,deep_7_9_11,14
main_7,sub_7_9,deep_7_9_12,18
main_7,sub_7_9,deep_7_9_13,18
main_7,sub_7_9,deep_7_9_14,2
main_7,sub_7_9,deep_7_9_15,10
main_7,sub_7_9,deep_7_9_16,18
main_7,sub_7_9,deep_7_9_17,14
main_7,sub_7_9,deep_7_9_18,2
main_7,sub_7_9,deep_7_9_19,2
main_7,sub_7_9,deep_7_9_2,18
main_7,sub_7_9,deep_7_9_20,18
main_7,sub_7_9,deep_7_9_21,6
main_7,sub_7_9,deep_7_9_22,16
main_7,sub_7_9,deep_7_9_23,12
main_7,sub_7_9,deep_7_9_24,6
main_7,sub_7_9,deep_7_9_25,14
main_7,sub_7_9,deep_7_9_26,16
main_7,sub_7_9,deep_7_9_27,10
main_7,sub_7_9,deep_7_9_28,18
main_7,sub_7_9,deep_7_9_29,10
main_7,sub_7_9,deep_7_9_3,2
main_7,sub_7_9,deep_7_9_30,18
main_7,sub_7_9,deep_7_9_31,18
main_7,sub_7_9,deep_7_9_32,16
main_7,sub_7_9,deep_7_9_33,4
main_7,sub_7_9,deep_7_9_34,6
main_7,sub_7_9,deep_7_9_35,16
main_7,sub_7_9,deep_7_9_36,2
main_7,sub_7_9,deep_7_9_37,14
main_7,sub_7_9,deep_7_9_38,4
main_7,sub_7_9,deep_7_9_39,14
main_7,sub_7_9,deep_7_9_4,6
main_7,sub_7_9,deep_7_9_40,18
main_7,sub_7_9,deep_7_9_41,14
main_7,sub_7_9,deep_7_9_42,10
main_7,sub_7_9,deep_7_9_43,12
main_7,sub_7_9,deep_7_9_44,6
main_7,sub_7_9,deep_7_9_45,14
main_7,sub_7_9,deep_7_9_46,14
main_7,sub_7_9,deep_7_9_47,16
main_7,sub_7_9,deep_7_9_48,14
main_7,sub_7_9,deep_7_9_49,14
main_7,sub_7_9,deep_7_9_5,10
main_7,sub_7_9,deep_7_9_6,4
main_7,sub_7_9,deep_7_9_7,6
main_7,sub_7_9,deep_7_9_8,14
main_7,sub_7_9,deep_7_9_9,14
main_8,sub_8_0,deep_8_0_0,10
main_8,sub_8_0,deep_8_0_1,10
main_8,sub_8_0,deep_8_0_10,8
main_8,sub_8_0,deep_8_0_11,18
main_8,sub_8_0,deep_8_0_12,12
main_8,sub_8_0,deep_8_0_13,14
main_8,sub_8_0,deep_8_0_14,6
main_8,sub_8_0,deep_8_0_15,18
main_8,sub_8_0,deep_8_0_16,4
main_8,sub_8_0,deep_8_0_17,14
main_8,sub_8_0,deep_8_0_18,6
main_8,sub_8_0,deep_8_0_19,14
main_8,sub_8_0,deep_8_0_2,2
main_8,sub_8_0,deep_8_0_20,8
main_8,sub_8_0,deep_8_0_21,2
main_8,sub_8_0,deep_8_0_22,6
main_8,sub_8_0,deep_8_0_23,10
main_8,sub_8_0,deep_8_0_24,8
main_8,sub_8_0,deep_8_0_25,16
main_8,sub_8_0,deep_8_0_26,10
main_8,sub_8_0,deep_8_0_27,12
main_8,sub_8_0,deep_8_0_28,2
main_8,sub_8_0,deep_8_0_29,16
main_8,sub_8_0,deep_8_0_3,4
